transaction_id,date,customer_id,region,segment,product_id,category,quantity,unit_price,revenue
TXN_003890,2022-05-22,CUST_0112,North,Regular,PROD_017,Clothing,1,160.13,160.13
TXN_003891,2022-06-13,CUST_0306,East,Budget,PROD_009,Clothing,3,449.97,1349.9
TXN_003892,2022-12-17,CUST_0203,West,Regular,PROD_003,Clothing,1,205.27,205.27
TXN_003893,2022-03-30,CUST_0470,South,Regular,PROD_033,Home & Garden,3,433.55,1300.64
TXN_003894,2023-04-24,CUST_0274,North,Budget,PROD_045,Electronics,1,143.06,143.06
TXN_003895,2022-08-05,CUST_0438,West,Regular,PROD_042,Home & Garden,3,182.66,547.99
TXN_003896,2022-09-25,CUST_0265,East,Regular,PROD_029,Sports,3,359.05,1077.15
TXN_003897,2022-04-17,CUST_0056,North,Premium,PROD_032,Electronics,1,515.32,515.32
TXN_003898,2023-11-30,CUST_0082,North,Premium,PROD_038,Home & Garden,1,286.94,286.94
TXN_003899,2023-06-07,CUST_0317,North,Regular,PROD_027,Clothing,2,352.37,704.73
TXN_003900,2022-03-11,CUST_0202,South,Regular,PROD_001,Electronics,1,357.37,357.37
TXN_003901,2023-09-05,CUST_0094,East,Regular,PROD_023,Books,1,198.33,198.33
TXN_003902,2023-07-28,CUST_0445,South,Regular,PROD_029,Sports,1,368.85,368.85
TXN_003903,2022-10-12,CUST_0483,South,Regular,PROD_049,Sports,1,344.58,344.58
TXN_003904,2022-11-03,CUST_0081,East,Regular,PROD_002,Sports,1,282.59,282.59
TXN_003905,2023-07-29,CUST_0097,North,Budget,PROD_023,Books,1,207.61,207.61
TXN_003906,2022-08-10,CUST_0259,West,Regular,PROD_049,Sports,1,297.07,297.07
TXN_003907,2023-06-12,CUST_0041,North,Budget,PROD_022,Clothing,1,139.92,139.92
TXN_003908,2023-11-14,CUST_0475,South,Regular,PROD_021,Books,1,370.67,370.67
TXN_003909,2023-08-10,CUST_0329,North,Premium,PROD_036,Home & Garden,1,225.73,225.73
TXN_003910,2023-11-30,CUST_0323,South,Regular,PROD_050,Sports,1,432.33,432.33
TXN_003911,2023-06-10,CUST_0464,West,Regular,PROD_040,Clothing,1,312.74,312.74
TXN_003912,2022-10-04,CUST_0384,South,Regular,PROD_003,Clothing,1,186.36,186.36
TXN_003913,2022-12-14,CUST_0238,South,Premium,PROD_002,Sports,1,258.37,258.37
TXN_003914,2023-04-26,CUST_0294,East,Regular,PROD_005,Home & Garden,1,238.32,238.32
TXN_003915,2022-09-22,CUST_0165,West,Regular,PROD_005,Home & Garden,1,243.69,243.69
TXN_003916,2023-04-25,CUST_0061,South,Premium,PROD_022,Clothing,1,131.4,131.4
TXN_003917,2022-05-26,CUST_0245,South,Regular,PROD_038,Home & Garden,2,260.89,521.78
TXN_003918,2023-07-25,CUST_0179,South,Budget,PROD_013,Books,1,452.89,452.89
TXN_003919,2022-05-03,CUST_0094,East,Regular,PROD_001,Electronics,2,452.41,904.83
TXN_003920,2023-11-25,CUST_0263,East,Budget,PROD_046,Sports,1,15.88,15.88
TXN_003921,2023-04-27,CUST_0105,North,Premium,PROD_044,Home & Garden,1,303.62,303.62
TXN_003922,2022-12-23,CUST_0332,South,Regular,PROD_036,Home & Garden,2,181.94,363.89
TXN_003923,2023-11-20,CUST_0019,South,Regular,PROD_046,Sports,1,12.34,12.34
TXN_003924,2023-09-25,CUST_0315,South,Regular,PROD_004,Clothing,1,133.16,133.16
TXN_003925,2022-07-13,CUST_0466,East,Regular,PROD_027,Clothing,1,368.39,368.39
TXN_003926,2023-03-24,CUST_0287,South,Budget,PROD_050,Sports,1,520.92,520.92
TXN_003927,2023-08-18,CUST_0342,South,Premium,PROD_030,Home & Garden,1,235.7,235.7
TXN_003928,2022-08-11,CUST_0433,South,Regular,PROD_036,Home & Garden,1,217.99,217.99
TXN_003929,2022-02-14,CUST_0177,North,Budget,PROD_023,Books,1,203.03,203.03
TXN_003930,2023-08-15,CUST_0498,North,Regular,PROD_003,Clothing,2,191.86,383.72
TXN_003931,2022-03-02,CUST_0456,West,Budget,PROD_025,Clothing,2,316.02,632.05
TXN_003932,2022-09-18,CUST_0407,North,Premium,PROD_049,Sports,3,278.39,835.18
TXN_003933,2023-03-01,CUST_0060,West,Budget,PROD_034,Home & Garden,1,36.39,36.39
TXN_003934,2023-01-25,CUST_0071,East,Regular,PROD_022,Clothing,1,136.03,136.03
TXN_003935,2023-01-18,CUST_0128,East,Budget,PROD_038,Home & Garden,2,227.32,454.64
TXN_003936,2022-07-12,CUST_0216,South,Budget,PROD_022,Clothing,1,145.95,145.95
TXN_003937,2023-06-07,CUST_0051,East,Premium,PROD_006,Books,1,85.03,85.03
TXN_003938,2023-07-18,CUST_0489,East,Budget,PROD_037,Clothing,2,333.82,667.64
TXN_003939,2022-11-26,CUST_0303,East,Budget,PROD_040,Clothing,1,282.12,282.12
TXN_003940,2023-07-20,CUST_0059,East,Regular,PROD_010,Electronics,1,63.91,63.91
TXN_003941,2022-05-22,CUST_0081,East,Regular,PROD_035,Books,1,338.41,338.41
TXN_003942,2023-03-12,CUST_0022,South,Premium,PROD_002,Sports,1,248.22,248.22
TXN_003943,2023-02-22,CUST_0381,West,Budget,PROD_047,Electronics,2,429.83,859.67
TXN_003944,2023-11-01,CUST_0124,East,Regular,PROD_011,Electronics,2,185.1,370.21
TXN_003945,2022-08-27,CUST_0454,North,Premium,PROD_039,Clothing,3,359.67,1079.0
TXN_003946,2022-01-21,CUST_0205,West,Regular,PROD_040,Clothing,1,307.42,307.42
TXN_003947,2022-05-03,CUST_0154,East,Regular,PROD_010,Electronics,1,64.24,64.24
TXN_003948,2022-05-22,CUST_0208,South,Budget,PROD_013,Books,2,334.56,669.13
TXN_003949,2023-10-13,CUST_0118,South,Premium,PROD_002,Sports,1,294.67,294.67
TXN_003950,2022-11-19,CUST_0118,South,Premium,PROD_025,Clothing,1,290.47,290.47
TXN_003951,2022-07-20,CUST_0371,West,Premium,PROD_032,Electronics,1,372.18,372.18
TXN_003952,2022-06-13,CUST_0498,North,Regular,PROD_026,Sports,1,252.03,252.03
TXN_003953,2023-11-27,CUST_0399,South,Premium,PROD_045,Electronics,1,144.03,144.03
TXN_003954,2022-12-30,CUST_0041,North,Budget,PROD_020,Beauty,1,518.43,518.43
TXN_003955,2023-08-18,CUST_0498,North,Regular,PROD_012,Sports,1,172.72,172.72
TXN_003956,2022-09-06,CUST_0178,South,Budget,PROD_031,Home & Garden,1,366.55,366.55
TXN_003957,2023-10-25,CUST_0061,South,Premium,PROD_008,Home & Garden,1,122.19,122.19
TXN_003958,2022-10-09,CUST_0034,North,Budget,PROD_011,Electronics,1,180.49,180.49
TXN_003959,2023-04-23,CUST_0011,East,Regular,PROD_016,Home & Garden,3,458.04,1374.13
TXN_003960,2022-03-15,CUST_0464,West,Regular,PROD_014,Electronics,1,462.63,462.63
TXN_003961,2023-04-02,CUST_0347,South,Premium,PROD_022,Clothing,3,159.06,477.19
TXN_003962,2022-11-01,CUST_0246,North,Regular,PROD_008,Home & Garden,1,133.62,133.62
TXN_003963,2023-05-03,CUST_0075,North,Premium,PROD_011,Electronics,1,165.91,165.91
TXN_003964,2022-01-01,CUST_0263,East,Budget,PROD_004,Clothing,1,115.22,115.22
TXN_003965,2022-12-06,CUST_0157,South,Budget,PROD_031,Home & Garden,1,352.24,352.24
TXN_003966,2023-12-19,CUST_0030,South,Regular,PROD_044,Home & Garden,3,351.74,1055.22
TXN_003967,2022-03-26,CUST_0462,South,Regular,PROD_027,Clothing,1,316.51,316.51
TXN_003968,2023-01-29,CUST_0119,North,Premium,PROD_032,Electronics,1,378.94,378.94
TXN_003969,2023-10-06,CUST_0272,East,Budget,PROD_012,Sports,1,187.82,187.82
TXN_003970,2023-12-06,CUST_0282,West,Regular,PROD_020,Beauty,2,452.65,905.31
TXN_003971,2023-12-29,CUST_0013,South,Regular,PROD_003,Clothing,1,161.77,161.77
TXN_003972,2023-12-09,CUST_0230,South,Regular,PROD_046,Sports,3,15.5,46.49
TXN_003973,2023-07-22,CUST_0324,East,Regular,PROD_006,Books,1,87.5,87.5
TXN_003974,2022-02-06,CUST_0320,North,Premium,PROD_039,Clothing,1,296.53,296.53
TXN_003975,2023-08-14,CUST_0123,South,Regular,PROD_009,Clothing,1,415.03,415.03
TXN_003976,2023-12-15,CUST_0164,West,Premium,PROD_013,Books,3,343.92,1031.75
TXN_003977,2023-02-16,CUST_0480,West,Regular,PROD_042,Home & Garden,1,193.28,193.28
TXN_003978,2023-07-18,CUST_0108,East,Budget,PROD_003,Clothing,1,173.63,173.63
TXN_003979,2023-03-24,CUST_0111,East,Budget,PROD_028,Clothing,1,265.69,265.69
TXN_003980,2023-05-07,CUST_0086,East,Regular,PROD_025,Clothing,1,254.46,254.46
TXN_003981,2022-12-12,CUST_0348,East,Premium,PROD_020,Beauty,1,438.76,438.76
TXN_003982,2023-03-31,CUST_0291,West,Budget,PROD_005,Home & Garden,2,184.18,368.37
TXN_003983,2022-01-31,CUST_0216,South,Budget,PROD_034,Home & Garden,1,25.21,25.21
TXN_003984,2023-09-26,CUST_0312,South,Regular,PROD_017,Clothing,1,178.26,178.26
TXN_003985,2023-01-19,CUST_0059,East,Regular,PROD_031,Home & Garden,2,331.36,662.72
TXN_003986,2022-12-23,CUST_0024,West,Regular,PROD_050,Sports,1,544.64,544.64
TXN_003987,2023-05-17,CUST_0092,West,Budget,PROD_021,Books,1,445.16,445.16
TXN_003988,2023-03-17,CUST_0465,North,Regular,PROD_045,Electronics,1,142.79,142.79
TXN_003989,2023-01-25,CUST_0352,North,Budget,PROD_029,Sports,1,400.0,400.0
TXN_003990,2022-02-12,CUST_0296,West,Regular,PROD_025,Clothing,1,369.35,369.35
TXN_003991,2023-09-08,CUST_0139,South,Premium,PROD_008,Home & Garden,3,151.85,455.54
TXN_003992,2023-01-02,CUST_0289,West,Regular,PROD_020,Beauty,1,475.34,475.34
TXN_003993,2023-07-14,CUST_0158,North,Regular,PROD_029,Sports,1,290.99,290.99
TXN_003994,2022-08-16,CUST_0325,North,Regular,PROD_006,Books,2,65.62,131.25
TXN_003995,2022-01-29,CUST_0077,East,Budget,PROD_018,Beauty,1,130.31,130.31
TXN_003996,2023-11-27,CUST_0409,East,Premium,PROD_027,Clothing,1,365.0,365.0
TXN_003997,2023-12-19,CUST_0448,West,Budget,PROD_033,Home & Garden,2,505.54,1011.07
TXN_003998,2022-06-27,CUST_0452,East,Regular,PROD_013,Books,1,448.2,448.2
TXN_003999,2022-02-24,CUST_0089,West,Budget,PROD_034,Home & Garden,1,31.51,31.51
TXN_004000,2022-12-18,CUST_0022,South,Premium,PROD_014,Electronics,1,397.05,397.05
TXN_004001,2022-07-18,CUST_0076,North,Budget,PROD_039,Clothing,1,317.23,317.23
TXN_004002,2023-12-29,CUST_0244,East,Premium,PROD_009,Clothing,3,527.55,1582.66
TXN_004003,2022-11-10,CUST_0292,North,Budget,PROD_042,Home & Garden,2,183.98,367.96
TXN_004004,2023-03-16,CUST_0141,West,Regular,PROD_044,Home & Garden,2,286.56,573.13
TXN_004005,2022-03-16,CUST_0184,South,Regular,PROD_034,Home & Garden,1,31.16,31.16
TXN_004006,2022-10-14,CUST_0245,South,Regular,PROD_013,Books,1,434.89,434.89
TXN_004007,2022-12-23,CUST_0248,East,Regular,PROD_048,Sports,1,380.55,380.55
TXN_004008,2023-11-03,CUST_0326,East,Budget,PROD_018,Beauty,1,118.17,118.17
TXN_004009,2022-12-24,CUST_0321,North,Regular,PROD_014,Electronics,2,406.24,812.49
TXN_004010,2023-09-30,CUST_0126,West,Regular,PROD_008,Home & Garden,1,114.76,114.76
TXN_004011,2022-08-05,CUST_0101,West,Budget,PROD_050,Sports,2,497.66,995.32
TXN_004012,2023-08-07,CUST_0116,South,Regular,PROD_042,Home & Garden,1,182.22,182.22
TXN_004013,2022-04-07,CUST_0029,West,Regular,PROD_022,Clothing,1,183.4,183.4
TXN_004014,2023-07-18,CUST_0036,South,Premium,PROD_033,Home & Garden,1,558.29,558.29
TXN_004015,2022-08-02,CUST_0062,West,Budget,PROD_016,Home & Garden,1,436.47,436.47
TXN_004016,2023-02-04,CUST_0386,South,Budget,PROD_030,Home & Garden,1,188.12,188.12
TXN_004017,2022-07-04,CUST_0175,East,Regular,PROD_043,Beauty,1,293.47,293.47
TXN_004018,2023-11-20,CUST_0037,East,Regular,PROD_005,Home & Garden,3,188.33,564.98
TXN_004019,2022-09-10,CUST_0082,North,Premium,PROD_017,Clothing,1,182.08,182.08
TXN_004020,2023-08-19,CUST_0151,West,Budget,PROD_048,Sports,3,454.32,1362.96
TXN_004021,2023-06-15,CUST_0041,North,Budget,PROD_020,Beauty,1,525.04,525.04
TXN_004022,2022-08-07,CUST_0325,North,Regular,PROD_048,Sports,2,436.08,872.16
TXN_004023,2023-10-30,CUST_0053,South,Regular,PROD_013,Books,2,338.82,677.63
TXN_004024,2023-11-14,CUST_0050,South,Regular,PROD_017,Clothing,1,172.74,172.74
TXN_004025,2022-07-05,CUST_0185,North,Premium,PROD_006,Books,1,86.09,86.09
TXN_004026,2023-08-24,CUST_0088,West,Regular,PROD_022,Clothing,1,160.9,160.9
TXN_004027,2023-07-04,CUST_0303,East,Budget,PROD_011,Electronics,3,203.0,609.01
TXN_004028,2022-02-28,CUST_0208,South,Budget,PROD_016,Home & Garden,1,444.72,444.72
TXN_004029,2023-07-09,CUST_0311,North,Regular,PROD_011,Electronics,1,197.5,197.5
TXN_004030,2023-11-22,CUST_0490,South,Budget,PROD_029,Sports,3,357.82,1073.45
TXN_004031,2023-01-09,CUST_0110,North,Budget,PROD_042,Home & Garden,2,153.91,307.82
TXN_004032,2023-04-01,CUST_0007,East,Regular,PROD_006,Books,1,88.65,88.65
TXN_004033,2023-07-27,CUST_0390,North,Budget,PROD_015,Clothing,1,530.22,530.22
TXN_004034,2023-04-10,CUST_0156,East,Regular,PROD_027,Clothing,1,352.45,352.45
TXN_004035,2022-09-17,CUST_0127,East,Regular,PROD_041,Books,1,44.42,44.42
TXN_004036,2023-10-28,CUST_0317,North,Regular,PROD_013,Books,1,351.08,351.08
TXN_004037,2023-01-10,CUST_0408,North,Regular,PROD_024,Clothing,2,65.93,131.87
TXN_004038,2022-05-10,CUST_0291,West,Budget,PROD_017,Clothing,3,184.95,554.86
TXN_004039,2023-01-30,CUST_0326,East,Budget,PROD_020,Beauty,1,426.13,426.13
TXN_004040,2022-05-31,CUST_0328,West,Premium,PROD_024,Clothing,1,62.54,62.54
TXN_004041,2023-10-16,CUST_0477,North,Regular,PROD_014,Electronics,1,497.51,497.51
TXN_004042,2022-07-24,CUST_0265,East,Regular,PROD_021,Books,1,450.22,450.22
TXN_004043,2023-04-08,CUST_0067,West,Regular,PROD_001,Electronics,2,365.44,730.88
TXN_004044,2022-09-04,CUST_0364,South,Premium,PROD_014,Electronics,1,506.6,506.6
TXN_004045,2022-08-31,CUST_0488,West,Regular,PROD_021,Books,3,461.5,1384.51
TXN_004046,2022-09-27,CUST_0136,East,Regular,PROD_006,Books,1,88.5,88.5
TXN_004047,2022-04-22,CUST_0372,North,Budget,PROD_047,Electronics,2,475.97,951.93
TXN_004048,2023-10-15,CUST_0292,North,Budget,PROD_028,Clothing,3,226.05,678.14
TXN_004049,2022-03-20,CUST_0217,East,Regular,PROD_050,Sports,1,548.06,548.06
TXN_004050,2022-01-28,CUST_0073,North,Budget,PROD_032,Electronics,1,445.21,445.21
TXN_004051,2022-04-07,CUST_0071,East,Regular,PROD_040,Clothing,3,245.27,735.8
TXN_004052,2022-09-17,CUST_0405,East,Premium,PROD_014,Electronics,1,372.71,372.71
TXN_004053,2022-07-16,CUST_0205,West,Regular,PROD_016,Home & Garden,1,533.91,533.91
TXN_004054,2022-12-10,CUST_0244,East,Premium,PROD_002,Sports,3,255.07,765.2
TXN_004055,2022-09-13,CUST_0183,West,Budget,PROD_003,Clothing,2,210.92,421.83
TXN_004056,2022-08-06,CUST_0042,South,Regular,PROD_045,Electronics,2,150.05,300.09
TXN_004057,2023-12-12,CUST_0473,South,Regular,PROD_036,Home & Garden,1,205.98,205.98
TXN_004058,2023-02-04,CUST_0139,South,Premium,PROD_029,Sports,1,395.91,395.91
TXN_004059,2023-02-25,CUST_0083,North,Regular,PROD_012,Sports,1,214.08,214.08
TXN_004060,2023-02-09,CUST_0441,East,Budget,PROD_003,Clothing,1,211.14,211.14
TXN_004061,2023-08-15,CUST_0478,South,Premium,PROD_013,Books,2,467.74,935.49
TXN_004062,2022-01-13,CUST_0061,South,Premium,PROD_047,Electronics,1,527.03,527.03
TXN_004063,2023-09-23,CUST_0436,North,Regular,PROD_033,Home & Garden,2,402.1,804.2
TXN_004064,2023-03-31,CUST_0180,East,Regular,PROD_033,Home & Garden,1,503.0,503.0
TXN_004065,2022-01-31,CUST_0255,North,Regular,PROD_025,Clothing,1,336.09,336.09
TXN_004066,2022-11-05,CUST_0033,East,Regular,PROD_032,Electronics,3,464.76,1394.27
TXN_004067,2023-05-14,CUST_0269,East,Budget,PROD_042,Home & Garden,1,203.47,203.47
TXN_004068,2023-10-23,CUST_0309,West,Regular,PROD_013,Books,1,340.75,340.75
TXN_004069,2022-05-17,CUST_0368,North,Regular,PROD_020,Beauty,2,522.95,1045.9
TXN_004070,2022-09-18,CUST_0487,South,Premium,PROD_041,Books,1,36.98,36.98
TXN_004071,2023-12-07,CUST_0096,North,Budget,PROD_047,Electronics,2,468.73,937.46
TXN_004072,2022-07-22,CUST_0357,North,Premium,PROD_003,Clothing,2,156.43,312.86
TXN_004073,2023-02-28,CUST_0143,North,Premium,PROD_019,Clothing,2,379.29,758.59
TXN_004074,2022-10-03,CUST_0336,North,Regular,PROD_041,Books,1,38.24,38.24
TXN_004075,2023-01-29,CUST_0053,South,Regular,PROD_031,Home & Garden,1,352.4,352.4
TXN_004076,2022-02-04,CUST_0277,South,Regular,PROD_043,Beauty,1,311.34,311.34
TXN_004077,2023-09-02,CUST_0008,East,Budget,PROD_024,Clothing,1,57.11,57.11
TXN_004078,2022-03-29,CUST_0383,South,Premium,PROD_017,Clothing,2,173.06,346.11
TXN_004079,2023-01-30,CUST_0334,West,Premium,PROD_020,Beauty,2,458.57,917.13
TXN_004080,2022-06-13,CUST_0099,South,Regular,PROD_018,Beauty,1,106.04,106.04
TXN_004081,2023-11-02,CUST_0334,West,Premium,PROD_045,Electronics,1,141.41,141.41
TXN_004082,2023-09-03,CUST_0301,East,Premium,PROD_041,Books,1,40.84,40.84
TXN_004083,2023-01-22,CUST_0257,West,Regular,PROD_022,Clothing,1,178.37,178.37
TXN_004084,2022-03-07,CUST_0404,North,Budget,PROD_014,Electronics,1,478.41,478.41
TXN_004085,2023-10-02,CUST_0264,South,Regular,PROD_037,Clothing,1,321.19,321.19
TXN_004086,2022-06-23,CUST_0443,West,Regular,PROD_050,Sports,1,489.68,489.68
TXN_004087,2023-05-21,CUST_0154,East,Regular,PROD_007,Books,1,125.29,125.29
TXN_004088,2022-09-29,CUST_0172,South,Premium,PROD_020,Beauty,2,422.79,845.57
TXN_004089,2022-04-11,CUST_0474,South,Premium,PROD_031,Home & Garden,1,308.22,308.22
TXN_004090,2022-12-19,CUST_0248,East,Regular,PROD_009,Clothing,1,533.63,533.63
TXN_004091,2023-01-20,CUST_0267,East,Premium,PROD_009,Clothing,1,371.02,371.02
TXN_004092,2023-05-15,CUST_0490,South,Budget,PROD_040,Clothing,1,305.86,305.86
TXN_004093,2023-10-02,CUST_0303,East,Budget,PROD_005,Home & Garden,1,222.59,222.59
TXN_004094,2023-02-11,CUST_0018,East,Regular,PROD_005,Home & Garden,1,242.08,242.08
TXN_004095,2023-10-14,CUST_0098,North,Regular,PROD_018,Beauty,2,109.23,218.46
TXN_004096,2023-03-22,CUST_0137,South,Budget,PROD_016,Home & Garden,1,438.75,438.75
TXN_004097,2023-05-08,CUST_0303,East,Budget,PROD_009,Clothing,1,427.44,427.44
TXN_004098,2022-02-06,CUST_0011,East,Regular,PROD_019,Clothing,1,440.55,440.55
TXN_004099,2023-11-17,CUST_0183,West,Budget,PROD_045,Electronics,2,181.25,362.51
TXN_004100,2022-01-04,CUST_0123,South,Regular,PROD_008,Home & Garden,1,140.48,140.48
TXN_004101,2022-02-27,CUST_0017,North,Regular,PROD_040,Clothing,1,306.98,306.98
TXN_004102,2022-05-25,CUST_0402,North,Budget,PROD_024,Clothing,2,47.4,94.8
TXN_004103,2023-08-20,CUST_0429,West,Regular,PROD_049,Sports,3,322.37,967.1
TXN_004104,2023-09-11,CUST_0059,East,Regular,PROD_050,Sports,1,402.62,402.62
TXN_004105,2023-02-26,CUST_0368,North,Regular,PROD_039,Clothing,2,315.03,630.06
TXN_004106,2022-02-04,CUST_0255,North,Regular,PROD_024,Clothing,2,47.97,95.94
TXN_004107,2023-03-14,CUST_0094,East,Regular,PROD_036,Home & Garden,1,256.83,256.83
TXN_004108,2022-06-07,CUST_0359,East,Budget,PROD_011,Electronics,1,201.82,201.82
TXN_004109,2022-05-15,CUST_0053,South,Regular,PROD_048,Sports,1,430.57,430.57
TXN_004110,2022-08-27,CUST_0069,East,Regular,PROD_047,Electronics,1,376.16,376.16
TXN_004111,2023-10-31,CUST_0088,West,Regular,PROD_009,Clothing,1,430.62,430.62
TXN_004112,2022-08-05,CUST_0392,South,Regular,PROD_002,Sports,1,230.47,230.47
TXN_004113,2023-09-21,CUST_0449,North,Budget,PROD_017,Clothing,1,178.84,178.84
TXN_004114,2023-11-21,CUST_0043,West,Budget,PROD_040,Clothing,1,354.86,354.86
TXN_004115,2023-10-28,CUST_0339,East,Regular,PROD_029,Sports,1,335.54,335.54
TXN_004116,2023-08-11,CUST_0213,South,Budget,PROD_014,Electronics,1,507.55,507.55
TXN_004117,2022-08-01,CUST_0372,North,Budget,PROD_030,Home & Garden,2,221.88,443.76
TXN_004118,2022-04-29,CUST_0207,West,Budget,PROD_022,Clothing,1,166.72,166.72
TXN_004119,2023-08-17,CUST_0210,North,Regular,PROD_004,Clothing,2,128.61,257.22
TXN_004120,2022-02-20,CUST_0354,North,Regular,PROD_042,Home & Garden,1,208.51,208.51
TXN_004121,2023-06-05,CUST_0195,North,Budget,PROD_029,Sports,1,322.97,322.97
TXN_004122,2022-01-17,CUST_0371,West,Premium,PROD_002,Sports,1,203.26,203.26
TXN_004123,2023-04-19,CUST_0235,North,Budget,PROD_038,Home & Garden,2,304.3,608.6
TXN_004124,2022-04-12,CUST_0009,South,Budget,PROD_015,Clothing,1,513.13,513.13
TXN_004125,2023-02-19,CUST_0318,North,Premium,PROD_010,Electronics,1,46.26,46.26
TXN_004126,2023-12-01,CUST_0373,East,Regular,PROD_020,Beauty,1,416.78,416.78
TXN_004127,2023-06-07,CUST_0137,South,Budget,PROD_021,Books,1,492.18,492.18
TXN_004128,2022-02-08,CUST_0007,East,Regular,PROD_018,Beauty,2,129.87,259.73
TXN_004129,2022-08-14,CUST_0449,North,Budget,PROD_007,Books,2,162.77,325.53
TXN_004130,2022-02-28,CUST_0453,North,Regular,PROD_033,Home & Garden,1,387.0,387.0
TXN_004131,2022-10-21,CUST_0338,North,Regular,PROD_007,Books,1,181.54,181.54
TXN_004132,2022-06-08,CUST_0209,East,Regular,PROD_019,Clothing,2,457.28,914.55
TXN_004133,2022-01-14,CUST_0339,East,Regular,PROD_040,Clothing,1,351.98,351.98
TXN_004134,2022-11-04,CUST_0272,East,Budget,PROD_024,Clothing,1,58.25,58.25
TXN_004135,2023-07-08,CUST_0324,East,Regular,PROD_044,Home & Garden,1,378.87,378.87
TXN_004136,2023-04-25,CUST_0156,East,Regular,PROD_048,Sports,1,409.85,409.85
TXN_004137,2023-09-17,CUST_0473,South,Regular,PROD_021,Books,3,473.66,1420.97
TXN_004138,2022-02-25,CUST_0461,North,Premium,PROD_012,Sports,1,191.73,191.73
TXN_004139,2022-08-03,CUST_0418,West,Premium,PROD_008,Home & Garden,2,115.42,230.84
TXN_004140,2023-05-20,CUST_0477,North,Regular,PROD_019,Clothing,1,382.92,382.92
TXN_004141,2022-07-27,CUST_0318,North,Premium,PROD_048,Sports,2,352.4,704.79
TXN_004142,2023-12-06,CUST_0344,East,Budget,PROD_001,Electronics,1,456.79,456.79
TXN_004143,2023-04-05,CUST_0315,South,Regular,PROD_003,Clothing,2,175.71,351.43
TXN_004144,2023-05-27,CUST_0322,North,Premium,PROD_027,Clothing,1,405.29,405.29
TXN_004145,2022-07-16,CUST_0436,North,Regular,PROD_024,Clothing,1,67.03,67.03
TXN_004146,2022-01-11,CUST_0191,West,Regular,PROD_014,Electronics,1,425.34,425.34
TXN_004147,2022-02-24,CUST_0109,North,Premium,PROD_043,Beauty,2,257.15,514.3
TXN_004148,2023-11-28,CUST_0209,East,Regular,PROD_013,Books,2,379.08,758.16
TXN_004149,2022-05-23,CUST_0115,South,Regular,PROD_035,Books,2,298.01,596.02
TXN_004150,2023-02-22,CUST_0345,South,Regular,PROD_010,Electronics,1,58.98,58.98
TXN_004151,2022-12-07,CUST_0355,South,Regular,PROD_035,Books,1,262.6,262.6
TXN_004152,2022-09-20,CUST_0331,East,Regular,PROD_030,Home & Garden,2,217.17,434.34
TXN_004153,2022-07-24,CUST_0201,West,Budget,PROD_042,Home & Garden,3,209.89,629.68
TXN_004154,2022-07-09,CUST_0140,South,Regular,PROD_008,Home & Garden,1,165.8,165.8
TXN_004155,2023-12-07,CUST_0476,South,Regular,PROD_012,Sports,1,169.98,169.98
TXN_004156,2022-09-25,CUST_0285,West,Regular,PROD_006,Books,2,68.2,136.4
TXN_004157,2023-04-15,CUST_0271,West,Regular,PROD_019,Clothing,2,361.29,722.57
TXN_004158,2023-04-20,CUST_0109,North,Premium,PROD_050,Sports,1,401.91,401.91
TXN_004159,2022-01-27,CUST_0434,North,Budget,PROD_023,Books,3,225.75,677.26
TXN_004160,2023-01-11,CUST_0365,East,Budget,PROD_019,Clothing,1,401.92,401.92
TXN_004161,2023-02-18,CUST_0184,South,Regular,PROD_019,Clothing,1,518.25,518.25
TXN_004162,2022-02-05,CUST_0326,East,Budget,PROD_020,Beauty,1,454.03,454.03
TXN_004163,2022-11-07,CUST_0446,East,Regular,PROD_006,Books,1,72.63,72.63
TXN_004164,2022-01-11,CUST_0232,South,Regular,PROD_022,Clothing,2,175.95,351.9
TXN_004165,2022-01-23,CUST_0210,North,Regular,PROD_044,Home & Garden,1,316.3,316.3
TXN_004166,2022-02-04,CUST_0340,North,Regular,PROD_008,Home & Garden,1,154.22,154.22
TXN_004167,2022-05-04,CUST_0004,South,Premium,PROD_031,Home & Garden,1,265.45,265.45
TXN_004168,2023-09-14,CUST_0254,North,Regular,PROD_037,Clothing,3,298.05,894.14
TXN_004169,2023-10-24,CUST_0419,North,Regular,PROD_011,Electronics,2,193.89,387.77
TXN_004170,2022-07-19,CUST_0447,South,Premium,PROD_037,Clothing,1,251.64,251.64
TXN_004171,2022-05-19,CUST_0165,West,Regular,PROD_039,Clothing,1,278.34,278.34
TXN_004172,2023-06-16,CUST_0137,South,Budget,PROD_023,Books,1,231.67,231.67
TXN_004173,2022-03-01,CUST_0272,East,Budget,PROD_020,Beauty,1,504.7,504.7
TXN_004174,2022-01-24,CUST_0275,West,Premium,PROD_043,Beauty,1,331.25,331.25
TXN_004175,2023-10-27,CUST_0045,South,Budget,PROD_010,Electronics,1,62.04,62.04
TXN_004176,2022-10-13,CUST_0124,East,Regular,PROD_002,Sports,1,247.99,247.99
TXN_004177,2023-12-27,CUST_0467,West,Budget,PROD_006,Books,2,80.75,161.51
TXN_004178,2022-05-14,CUST_0067,West,Regular,PROD_035,Books,2,284.88,569.76
TXN_004179,2022-11-15,CUST_0382,West,Budget,PROD_003,Clothing,1,173.25,173.25
